riskhater_wealth,riskhater_creturns,naive_wealth,naive_creturns,markowitzsavvy1_wealth,markowitzsavvy1_creturns,markowitzsavvy2_wealth,markowitzsavvy2_creturns,markowitzsavvy3_wealth,markowitzsavvy3_creturns
1.04922,0.0492172,3.34758,2.34758,1.4776,0.477603,5.46784,4.46784,3.64779,2.64779
1.0493,0.0493008,3.26724,2.26724,1.48353,0.483532,5.58324,4.58324,4.42625,3.42625
1.04938,0.0493821,3.22975,2.22975,1.48252,0.482517,5.56099,4.56099,4.2442,3.2442
1.04946,0.0494613,3.16341,2.16341,1.48363,0.48363,5.58141,4.58141,4.39924,3.39924
1.04954,0.0495413,3.09671,2.09671,1.47,0.47,5.30626,4.30626,2.19727,1.19727
1.04962,0.0496234,3.1819,2.1819,1.46519,0.465185,5.21166,4.21166,1.79837,0.798374
1.0497,0.0497042,3.22694,2.22694,1.46497,0.46497,5.20584,4.20584,1.77672,0.776725
1.04979,0.0497855,3.24701,2.24701,1.46429,0.464294,5.19128,4.19128,1.72508,0.725075
1.04986,0.049861,3.19809,2.19809,1.46342,0.463419,5.17319,4.17319,1.66304,0.663042
1.04993,0.0499321,3.23091,2.23091,1.47104,0.471045,5.3143,4.3143,2.12127,1.12127
1.05001,0.0500089,3.18722,2.18722,1.47265,0.472651,5.34346,4.34346,2.23778,1.23778
1.05009,0.0500857,3.13879,2.13879,1.48301,0.483011,5.54159,4.54159,3.07713,2.07713
1.05016,0.0501575,3.03358,2.03358,1.48543,0.485432,5.58787,4.58787,3.33539,2.33539
1.05023,0.0502311,3.0176,2.0176,1.49346,0.493465,5.74637,4.74637,4.29142,3.29142
1.05031,0.0503079,3.13248,2.13248,1.48648,0.486483,5.60175,4.60175,3.19414,2.19414
1.05039,0.050388,3.09238,2.09238,1.48494,0.484941,5.56893,4.56893,3.00214,2.00214
1.05047,0.0504697,3.04358,2.04358,1.47886,0.478856,5.44525,4.44525,2.32376,1.32376
1.05055,0.0505522,3.01221,2.01221,1.47442,0.474425,5.35625,4.35625,1.93684,0.936838
1.05064,0.0506405,3.09934,2.09934,1.47114,0.471143,5.2903,4.2903,1.69319,0.693186
1.05073,0.0507292,3.22518,2.22518,1.46127,0.461274,5.09782,4.09782,1.06631,0.0663113
1.05082,0.0508195,3.26519,2.26519,1.45771,0.457713,5.02911,4.02911,0.919495,-0.0805053
1.05091,0.0509103,3.37098,2.37098,1.44606,0.446061,4.81102,3.81102,0.513711,-0.486289
1.051,0.0509986,3.33521,2.33521,1.47112,0.471115,5.2566,4.2566,0.996427,-0.00357321
1.05109,0.0510943,3.41513,2.41513,1.47092,0.47092,5.25073,4.25073,0.984283,-0.0157166
1.05119,0.0511924,3.37728,2.37728,1.48004,0.480039,5.42474,4.42474,1.31522,0.315217
1.05129,0.051288,3.42456,2.42456,1.48872,0.488724,5.59447,4.59447,1.73248,0.732482
1.05138,0.0513845,3.3969,2.3969,1.49239,0.492393,5.66672,4.66672,1.95854,0.958537
1.05149,0.0514868,3.44978,2.44978,1.49824,0.498236,5.78479,4.78479,2.37212,1.37212
1.05159,0.0515882,3.52605,2.52605,1.49462,0.494624,5.70661,4.70661,2.04379,1.04379
1.05169,0.0516875,3.48633,2.48633,1.49604,0.496037,5.73347,4.73347,2.13987,1.13987
1.05178,0.0517845,3.42744,2.42744,1.49836,0.498362,5.7793,4.7793,2.31201,1.31201
1.05188,0.0518802,3.45667,2.45667,1.50114,0.501138,5.83481,4.83481,2.53586,1.53586
1.05198,0.0519788,3.49163,2.49163,1.50145,0.501454,5.83905,4.83905,2.55243,1.55243
1.05208,0.0520786,3.39992,2.39992,1.49576,0.49576,5.7166,4.7166,2.00562,1.00562
1.05218,0.0521834,3.32652,2.32652,1.49524,0.49524,5.70326,4.70326,1.95612,0.956115
1.05229,0.0522909,3.33069,2.33069,1.50011,0.500107,5.80195,4.80195,2.29912,1.29912
1.0524,0.0524006,3.29869,2.29869,1.50052,0.50052,5.80797,4.80797,2.32126,1.32126
1.05251,0.0525127,3.25776,2.25776,1.48989,0.489887,5.57979,4.57979,1.38917,0.389166
1.05263,0.0526276,3.25063,2.25063,1.49425,0.494255,5.66687,4.66687,1.6089,0.608899
1.05274,0.0527397,3.32125,2.32125,1.49771,0.497708,5.73589,4.73589,1.80713,0.807127
1.05285,0.052851,3.26687,2.26687,1.49617,0.496171,5.70096,4.70096,1.69319,0.693185
1.05297,0.0529676,3.24898,2.24898,1.50461,0.504612,5.87496,4.87496,2.21877,1.21877
1.05309,0.053085,3.30178,2.30178,1.49705,0.497048,5.70952,4.70952,1.57886,0.57886
1.05321,0.0532057,3.22912,2.22912,1.51459,0.514589,6.07569,5.07569,2.61114,1.61114
1.05332,0.0533232,3.15512,2.15512,1.51794,0.517942,6.14664,5.14664,2.91966,1.91966
1.05344,0.0534427,3.08235,2.08235,1.51844,0.518438,6.15457,5.15457,2.95505,1.95505
1.05356,0.0535622,3.11025,2.11025,1.51353,0.513526,6.04167,5.04167,2.39858,1.39858
1.05368,0.053678,2.99448,1.99448,1.50748,0.507485,5.9062,4.9062,1.84742,0.847417
1.05379,0.0537923,2.94977,1.94977,1.5112,0.511198,5.98314,4.98314,2.09106,1.09106
1.05391,0.0539086,3.01057,2.01057,1.51732,0.51732,6.11339,5.11339,2.5534,1.5534
1.05403,0.0540261,2.92062,1.92062,1.51784,0.517843,6.12191,5.12191,2.58706,1.58706
1.05415,0.0541453,2.96563,1.96563,1.51361,0.51361,6.02472,5.02472,2.16513,1.16513
1.05427,0.0542685,2.99785,1.99785,1.51037,0.510372,5.95025,4.95025,1.8894,0.889399
1.05439,0.054391,3.08226,2.08226,1.51164,0.511638,5.97469,4.97469,1.96663,0.966628
1.05451,0.0545118,2.93139,1.93139,1.5143,0.514297,6.02958,5.02958,2.14906,1.14906
1.05464,0.0546376,2.88836,1.88836,1.5254,0.525404,6.27141,5.27141,3.02755,2.02755
1.05477,0.0547662,2.76379,1.76379,1.52106,0.521064,6.16879,5.16879,2.51762,1.51762
1.05489,0.0548919,2.76993,1.76993,1.52599,0.525988,6.27612,5.27612,2.96253,1.96253
1.05502,0.0550153,2.67199,1.67199,1.52102,0.521023,6.15988,5.15988,2.39883,1.39883
1.05514,0.0551353,2.67846,1.67846,1.51161,0.511612,5.94656,4.94656,1.54817,0.548167
1.05525,0.0552526,2.78051,1.78051,1.50483,0.504826,5.79676,4.79676,1.14861,0.148605
1.05537,0.0553735,2.72579,1.72579,1.51117,0.511172,5.92864,4.92864,1.41422,0.414224
1.05549,0.0554925,2.80347,1.80347,1.50614,0.506136,5.8168,4.8168,1.14044,0.14044
1.05562,0.0556155,2.68419,1.68419,1.50049,0.500487,5.69314,4.69314,0.891557,-0.108443
1.05573,0.0557348,2.70322,1.70322,1.49413,0.494131,5.55737,4.55737,0.67358,-0.32642
1.05585,0.0558521,2.64883,1.64883,1.49878,0.498775,5.64959,4.64959,0.786952,-0.213048
1.05597,0.055967,2.69081,1.69081,1.49144,0.491441,5.49511,4.49511,0.566674,-0.433326
1.05609,0.0560852,2.61997,1.61997,1.50309,0.503093,5.72862,4.72862,0.811853,-0.188147
1.0562,0.0561993,2.65264,1.65264,1.50424,0.504237,5.74975,4.74975,0.841594,-0.158406
1.05631,0.056313,2.72621,1.72621,1.5019,0.501902,5.69804,4.69804,0.763577,-0.236423
1.05643,0.0564267,2.82064,1.82064,1.49738,0.497382,5.60129,4.60129,0.630597,-0.369403
1.05654,0.0565401,2.81395,1.81395,1.4936,0.493603,5.52112,4.52112,0.537941,-0.462059
1.05666,0.0566579,2.77507,1.77507,1.4941,0.494103,5.52852,4.52852,0.544749,-0.455251
1.05678,0.0567794,2.85492,1.85492,1.49128,0.491278,5.46794,4.46794,0.483212,-0.516788
1.0569,0.0569001,2.76281,1.76281,1.48962,0.489616,5.43151,4.43151,0.449834,-0.550166
1.05702,0.0570225,2.77459,1.77459,1.49141,0.491415,5.46489,4.46489,0.477589,-0.522411
1.05715,0.0571481,2.81776,1.81776,1.49008,0.490076,5.43477,4.43477,0.450165,-0.549835
1.05727,0.0572713,2.81071,1.81071,1.48711,0.487105,5.37201,4.37201,0.396579,-0.603421
1.0574,0.0573965,2.71244,1.71244,1.49232,0.492322,5.47348,4.47348,0.472689,-0.527311
1.05752,0.0575222,2.63758,1.63758,1.49938,0.499378,5.61388,4.61388,0.596076,-0.403924
1.05765,0.0576523,2.50505,1.50505,1.50518,0.505177,5.73148,4.73148,0.723103,-0.276897
1.05779,0.0577939,2.50758,1.50758,1.50841,0.508406,5.79701,4.79701,0.806932,-0.193068
1.05794,0.0579379,2.58424,1.58424,1.50627,0.506271,5.74717,4.74717,0.734795,-0.265205
1.05808,0.0580754,2.51693,1.51693,1.50508,0.505075,5.7182,4.7182,0.695977,-0.304023
1.05821,0.0582109,2.54934,1.54934,1.50374,0.503742,5.68654,4.68654,0.655709,-0.344291
1.05835,0.0583453,2.61138,1.61138,1.5146,0.514597,5.91233,4.91233,0.921406,-0.0785943
1.05848,0.058482,2.62856,1.62856,1.51052,0.510518,5.81976,4.81976,0.772584,-0.227416
1.05861,0.0586127,2.66206,1.66206,1.50488,0.504877,5.69556,4.69556,0.603077,-0.396923
1.05874,0.0587406,2.743,1.743,1.50238,0.502381,5.64002,4.64002,0.542287,-0.457713
1.05887,0.0588701,2.72413,1.72413,1.50569,0.505687,5.70584,4.70584,0.606384,-0.393616
1.059,0.0590024,2.65832,1.65832,1.49753,0.497528,5.53032,4.53032,0.414852,-0.585148
1.05913,0.0591348,2.63283,1.63283,1.49871,0.498708,5.55145,4.55145,0.43059,-0.56941
1.05926,0.0592631,2.59168,1.59168,1.49996,0.499964,5.57422,4.57422,0.44816,-0.55184
1.05939,0.0593866,2.62272,1.62272,1.4968,0.496797,5.50621,4.50621,0.391828,-0.608172
1.05951,0.0595059,2.65961,1.65961,1.49066,0.490655,5.37898,4.37898,0.299002,-0.700998
1.05962,0.0596229,2.65636,1.65636,1.4959,0.495897,5.48026,4.48026,0.356141,-0.643859
1.05974,0.0597443,2.73189,1.73189,1.49572,0.49572,5.47384,4.47384,0.35151,-0.64849
1.05987,0.059869,2.73578,1.73578,1.50144,0.501443,5.58681,4.58681,0.425248,-0.574752
1.06,0.059997,2.67527,1.67527,1.50571,0.505709,5.67185,4.67185,0.490942,-0.509058
1.06012,0.0601209,2.68142,1.68142,1.50721,0.507209,5.70009,4.70009,0.51538,-0.48462
1.06024,0.0602437,2.67253,1.67253,1.50989,0.509891,5.75312,4.75312,0.563804,-0.436196
1.06036,0.0603644,2.64247,1.64247,1.52256,0.52256,6.01633,5.01633,0.826568,-0.173432
1.06049,0.0604871,2.68248,1.68248,1.51456,0.514556,5.83848,4.83848,0.576135,-0.423865
1.06061,0.0606086,2.68656,1.68656,1.50212,0.502123,5.57101,4.57101,0.306017,-0.693983
1.06073,0.0607314,2.75466,1.75466,1.49169,0.491689,5.35434,4.35434,0.18413,-0.81587
1.06086,0.0608563,2.79728,1.79728,1.47761,0.47761,5.07185,4.07185,0.0846776,-0.915322
1.06098,0.0609823,2.84934,1.84934,1.47708,0.477084,5.05909,4.05909,0.0824093,-0.917591
1.0611,0.0611031,2.80516,1.80516,1.48033,0.48033,5.1178,4.1178,0.0920856,-0.907914
1.06122,0.0612182,2.76489,1.76489,1.47925,0.479254,5.09491,4.09491,0.0877928,-0.912207
1.06133,0.0613349,2.70826,1.70826,1.49174,0.491737,5.32862,4.32862,0.128791,-0.871209
1.06145,0.0614516,2.78042,1.78042,1.482,0.481998,5.13483,4.13483,0.0808751,-0.919125
1.06157,0.0615671,2.81462,1.81462,1.47468,0.474679,4.99314,3.99314,0.0580312,-0.941969
1.06168,0.0616785,2.82893,1.82893,1.4851,0.485098,5.18374,4.18374,0.0805543,-0.919446
1.06179,0.0617895,2.85726,1.85726,1.48192,0.481924,5.12076,4.12076,0.0705016,-0.929498
1.0619,0.0618977,2.84438,1.84438,1.48226,0.482258,5.12472,4.12472,0.0709911,-0.929009
1.06201,0.062012,2.95045,1.95045,1.48165,0.481653,5.11079,4.11079,0.0689525,-0.931047
1.06213,0.0621255,2.95574,1.95574,1.48279,0.482792,5.12985,4.12985,0.0715076,-0.928492
1.06224,0.062237,2.91802,1.91802,1.48077,0.480772,5.08923,4.08923,0.0656663,-0.934334
1.06235,0.0623547,2.90459,1.90459,1.47438,0.474382,4.96596,3.96596,0.0493697,-0.95063
1.06247,0.0624698,2.85185,1.85185,1.48095,0.480951,5.08493,4.08493,0.0613839,-0.938616
1.06259,0.0625863,2.93883,1.93883,1.46943,0.469432,4.8652,3.8652,0.0342616,-0.965738
1.0627,0.0627019,2.9312,1.9312,1.45511,0.45511,4.60256,3.60256,0.0153615,-0.984639
1.06282,0.0628212,2.98084,1.98084,1.45268,0.452677,4.55786,3.55786,0.013823,-0.986177
1.06294,0.0629394,2.99869,1.99869,1.46442,0.464425,4.75831,3.75831,0.0200124,-0.979988
1.06306,0.0630554,2.99186,1.99186,1.46342,0.463419,4.73803,3.73803,0.0191223,-0.980878
1.06317,0.0631728,2.93328,1.93328,1.47731,0.477312,4.9829,3.9829,0.0291862,-0.970814
1.06329,0.063293,2.92371,1.92371,1.47557,0.475575,4.94808,3.94808,0.0270737,-0.972926
1.06341,0.0634128,2.85835,1.85835,1.48555,0.48555,5.12981,4.12981,0.0371953,-0.962805
1.06354,0.0635367,2.80043,1.80043,1.48983,0.489834,5.20887,4.20887,0.0430111,-0.956989
1.06366,0.0636627,2.80142,1.80142,1.49034,0.490344,5.21595,4.21595,0.0435621,-0.956438
1.06379,0.0637895,2.81249,1.81249,1.48937,0.489367,5.19417,4.19417,0.0416549,-0.958345
1.06392,0.0639188,2.85063,1.85063,1.48458,0.484582,5.09862,4.09862,0.0337736,-0.966226
1.06404,0.0640448,2.75032,1.75032,1.49566,0.49566,5.30657,4.30657,0.0478122,-0.952188
1.06417,0.0641713,2.72831,1.72831,1.49935,0.499353,5.3763,4.3763,0.0541801,-0.94582
1.0643,0.064301,2.69528,1.69528,1.49761,0.497606,5.33849,4.33849,0.0502239,-0.949776
1.06443,0.0644304,2.66493,1.66493,1.50225,0.502251,5.42751,4.42751,0.0587293,-0.941271
1.06456,0.0645614,2.65495,1.65495,1.50867,0.508672,5.55347,4.55347,0.0726022,-0.927398
1.0647,0.0646969,2.62269,1.62269,1.50934,0.509337,5.56389,4.56389,0.073912,-0.926088
1.06483,0.06483,2.60417,1.60417,1.51165,0.511649,5.6082,4.6082,0.0798488,-0.920151
1.06497,0.0649684,2.66009,1.66009,1.50367,0.503671,5.43916,4.43916,0.0551061,-0.944894
1.0651,0.0651044,2.69014,1.69014,1.49715,0.497155,5.30433,4.30433,0.0410585,-0.958941
1.06524,0.0652413,2.74653,1.74653,1.48918,0.489184,5.14336,4.14336,0.0282543,-0.971746
1.06538,0.0653797,2.77334,1.77334,1.49283,0.492829,5.21075,4.21075,0.0320114,-0.967989
1.06552,0.0655199,2.64548,1.64548,1.49952,0.499518,5.33848,4.33848,0.0400098,-0.95999
1.06566,0.0656621,2.68386,1.68386,1.50444,0.504443,5.43365,4.43365,0.0472691,-0.952731
1.0658,0.0658039,2.66482,1.66482,1.50521,0.505209,5.44585,4.44585,0.0482985,-0.951701
1.06595,0.0659473,2.65468,1.65468,1.49794,0.497938,5.29457,4.29457,0.0344873,-0.965513
1.06609,0.0660908,2.66485,1.66485,1.49775,0.497751,5.28755,4.28755,0.0339762,-0.966024
1.06624,0.066236,2.63853,1.63853,1.51416,0.51416,5.61039,4.61039,0.0552003,-0.9448
1.06638,0.0663844,2.59695,1.59695,1.51558,0.515575,5.63636,4.63636,0.0577507,-0.942249
1.06653,0.0665304,2.54441,1.54441,1.52727,0.527269,5.87781,4.87781,0.0830438,-0.916956
1.06668,0.0666842,2.50295,1.50295,1.52879,0.528794,5.90717,4.90717,0.0871914,-0.912809
1.06684,0.0668375,2.46874,1.46874,1.53999,0.539988,6.14851,5.14851,0.123647,-0.876353
1.067,0.0669987,2.47108,1.47108,1.54443,0.544425,6.24533,5.24533,0.14349,-0.85651
1.06716,0.0671636,2.52445,1.52445,1.52521,0.525212,5.79551,4.79551,0.036969,-0.963031
1.06732,0.0673183,2.43217,1.43217,1.52666,0.526657,5.82274,4.82274,0.0387034,-0.961297
1.06747,0.0674746,2.40818,1.40818,1.52324,0.523241,5.74467,4.74467,0.0333202,-0.96668
1.06763,0.0676338,2.44238,1.44238,1.50602,0.506015,5.37026,4.37026,0.0109567,-0.989043
1.06779,0.0677865,2.54108,1.54108,1.48719,0.487189,4.9862,3.9862,0.0028987,-0.997101
1.06794,0.0679372,2.52122,1.52122,1.49074,0.490737,5.05022,4.05022,0.0032768,-0.996723
1.06809,0.0680936,2.50264,1.50264,1.49285,0.492851,5.08748,4.08748,0.00352071,-0.996479
1.06825,0.068253,2.40459,1.40459,1.5027,0.502696,5.27518,4.27518,0.00485074,-0.995149
1.06841,0.0684147,2.37875,1.37875,1.5087,0.508703,5.39191,4.39191,0.0059475,-0.994053
1.06858,0.0685782,2.39321,1.39321,1.51062,0.510618,5.42718,4.42718,0.00633905,-0.993661
1.06874,0.0687408,2.4392,1.4392,1.51026,0.510263,5.41598,4.41598,0.00619568,-0.993804
1.06891,0.068906,2.39188,1.39188,1.51122,0.511219,5.43167,4.43167,0.0063714,-0.993629
1.06907,0.0690723,2.47053,1.47053,1.50239,0.502391,5.24562,4.24562,0.0041167,-0.995883
1.06924,0.0692396,2.48041,1.48041,1.49537,0.495373,5.10104,4.10104,0.00294309,-0.997057
1.06941,0.0694064,2.45978,1.45978,1.49217,0.492171,5.03458,4.03458,0.00254425,-0.997456
1.06958,0.0695786,2.45204,1.45204,1.48572,0.485721,4.90521,3.90521,0.00186709,-0.998133
1.06975,0.0697548,2.51567,1.51567,1.48073,0.480733,4.806,3.806,0.00147502,-0.998525
1.06993,0.0699299,2.52446,1.52446,1.48638,0.486381,4.90825,3.90825,0.00179613,-0.998204
1.07011,0.0701066,2.5889,1.5889,1.4745,0.474495,4.67705,3.67705,0.000921305,-0.999079
1.07028,0.0702773,2.57366,1.57366,1.46985,0.46985,4.58864,3.58864,0.000740624,-0.999259
1.07045,0.0704455,2.62037,1.62037,1.45221,0.452209,4.26878,3.26878,0.000208202,-0.999792
1.07061,0.0706105,2.68467,1.68467,1.45682,0.456821,4.34334,3.34334,0.000245307,-0.999755
1.07078,0.0707779,2.66849,1.66849,1.45462,0.454623,4.30249,3.30249,0.000221213,-0.999779
1.07095,0.0709487,2.68181,1.68181,1.45278,0.45278,4.26782,3.26782,0.000202531,-0.999797
1.07112,0.0711182,2.61343,1.61343,1.45988,0.459876,4.38454,3.38454,0.000259249,-0.999741
1.07129,0.071289,2.60724,1.60724,1.46627,0.466269,4.49177,3.49177,0.00032415,-0.999676
1.07146,0.0714615,2.65101,1.65101,1.4506,0.4506,4.21149,3.21149,0.000115342,-0.999885
1.07164,0.0716352,2.66981,1.66981,1.45003,0.450028,4.19864,3.19864,0.000111544,-0.999888
1.07181,0.071811,2.69068,1.69068,1.44689,0.446894,4.14285,3.14285,9.60996e-05,-0.999904
1.07198,0.0719836,2.59961,1.59961,1.48813,0.488125,4.82056,3.82056,0.000257867,-0.999742
1.07216,0.0721553,2.77208,1.77208,1.48007,0.480067,4.66643,3.66643,0.00017258,-0.999827
1.07231,0.0723148,2.80428,1.80428,1.46335,0.46335,4.3628,3.3628,5.69499e-05,-0.999943
1.07248,0.0724768,2.84243,1.84243,1.46745,0.467448,4.42948,3.42948,6.58182e-05,-0.999934
1.07264,0.0726356,2.79746,1.79746,1.47093,0.470931,4.48627,3.48627,7.43979e-05,-0.999926
1.07279,0.072789,2.77652,1.77652,1.48727,0.487272,4.76576,3.76576,0.000121876,-0.999878
1.07295,0.0729465,2.77341,1.77341,1.4857,0.485701,4.73383,3.73383,0.000113323,-0.999887
1.07311,0.0731062,2.7517,1.7517,1.46325,0.463247,4.32278,3.32278,1.2049e-05,-0.999988
1.07327,0.0732662,2.78216,1.78216,1.4639,0.463897,4.33071,3.33071,1.22595e-05,-0.999988
1.07342,0.0734234,2.82708,1.82708,1.45054,0.450541,4.10305,3.10305,5.62324e-06,-0.999994
1.07358,0.0735786,2.82364,1.82364,1.45141,0.451413,4.11427,3.11427,5.77356e-06,-0.999994
1.07373,0.0737326,2.784,1.784,1.45948,0.459484,4.24124,3.24124,7.59499e-06,-0.999992
1.07389,0.073887,2.77523,1.77523,1.45239,0.452389,4.12144,3.12144,5.38249e-06,-0.999995
1.07404,0.0740439,2.88356,1.88356,1.44338,0.443381,3.97332,2.97332,3.38838e-06,-0.999997
1.0742,0.0741979,2.91294,1.91294,1.44012,0.440117,3.91971,2.91971,2.91458e-06,-0.999997
1.07435,0.0743458,2.92338,1.92338,1.44093,0.440928,3.92965,2.92965,2.98665e-06,-0.999997
1.07449,0.0744929,2.86312,1.86312,1.45706,0.457059,4.17503,3.17503,4.89506e-06,-0.999995
1.07464,0.0746437,2.8093,1.8093,1.46404,0.464044,4.28545,3.28545,6.217e-06,-0.999994
1.07479,0.0747908,2.80973,1.80973,1.46463,0.464635,4.29248,3.29248,6.31367e-06,-0.999994
1.07493,0.0749343,2.84095,1.84095,1.46632,0.466324,4.31764,3.31764,6.68512e-06,-0.999993
1.07508,0.0750802,2.83029,1.83029,1.45957,0.459568,4.20296,3.20296,4.85652e-06,-0.999995
1.07523,0.0752299,2.83165,1.83165,1.46545,0.465447,4.29584,3.29584,5.95114e-06,-0.999994
1.07538,0.0753812,2.8893,1.8893,1.47857,0.478569,4.51056,3.51056,8.99544e-06,-0.999991
1.07553,0.0755284,2.8851,1.8851,1.487,0.487002,4.65264,3.65264,1.18893e-05,-0.999988
1.07567,0.0756748,2.82003,1.82003,1.49105,0.491055,4.72111,3.72111,1.36681e-05,-0.999986
1.07582,0.0758192,2.77843,1.77843,1.48918,0.489184,4.68489,3.68489,1.25766e-05,-0.999987
1.07597,0.0759653,2.74769,1.74769,1.4972,0.497202,4.82392,3.82392,1.63868e-05,-0.999984
1.07612,0.076115,2.76062,1.76062,1.50234,0.502335,4.91419,3.91419,1.95112e-05,-0.99998
1.07627,0.0762698,2.79735,1.79735,1.5111,0.511095,5.07341,4.07341,2.59751e-05,-0.999974
1.07642,0.0764241,2.73341,1.73341,1.516,0.516,5.16337,4.16337,3.06691e-05,-0.999969
1.07658,0.0765781,2.72078,1.72078,1.51295,0.512953,5.10111,4.10111,2.68322e-05,-0.999973
1.07674,0.0767354,2.65465,1.65465,1.51941,0.519411,5.2214,4.2214,3.32943e-05,-0.999967
1.0769,0.0768964,2.6218,1.6218,1.51656,0.516561,5.16186,4.16186,2.93463e-05,-0.999971
1.07706,0.0770591,2.68859,1.68859,1.50727,0.507274,4.97763,3.97763,1.85379e-05,-0.999981
1.07722,0.0772197,2.6883,1.6883,1.5078,0.507795,4.98396,3.98396,1.87544e-05,-0.999981
1.07738,0.0773825,2.67795,1.67795,1.51301,0.513008,5.07882,4.07882,2.23979e-05,-0.999978
1.07754,0.0775415,2.74402,1.74402,1.50397,0.503974,4.90268,3.90268,1.43865e-05,-0.999986
1.0777,0.0776965,2.70129,1.70129,1.50366,0.503659,4.89357,3.89357,1.40929e-05,-0.999986
1.07785,0.0778523,2.7692,1.7692,1.50261,0.502607,4.87082,3.87082,1.34011e-05,-0.999987
1.078,0.0780015,2.78792,1.78792,1.49656,0.496557,4.75704,3.75704,1.01733e-05,-0.99999
1.07815,0.0781499,2.79458,1.79458,1.49655,0.496554,4.75394,3.75394,1.00924e-05,-0.99999
1.0783,0.0783017,2.81245,1.81245,1.49133,0.491326,4.65691,3.65691,7.96558e-06,-0.999992
1.07845,0.0784505,2.85049,1.85049,1.4935,0.493504,4.69229,3.69229,8.57606e-06,-0.999991
1.07859,0.0785949,2.87818,1.87818,1.49764,0.497643,4.76245,3.76245,9.87952e-06,-0.99999
1.07874,0.0787417,2.90127,1.90127,1.4916,0.491602,4.65129,3.65129,7.50301e-06,-0.999992
1.07889,0.0788902,2.86951,1.86951,1.49829,0.498288,4.76588,3.76588,9.389e-06,-0.999991
1.07903,0.0790321,2.83579,1.83579,1.49241,0.492406,4.6581,3.6581,7.2027e-06,-0.999993
1.07917,0.0791749,2.90577,1.90577,1.4881,0.488098,4.57982,3.57982,5.95389e-06,-0.999994
1.07932,0.0793214,2.98257,1.98257,1.48465,0.484653,4.51728,3.51728,5.11286e-06,-0.999995
1.07947,0.0794696,2.98274,1.98274,1.48559,0.485593,4.53053,3.53053,5.26015e-06,-0.999995
